Customer ID,Age,Gender,Marital Status,Occupation,Income Level,Education Level,Geographic Information,Location,Purchase History,Policy Start Date,Policy Renewal Date,Claim History,Coverage Amount,Premium Amount,Deductible,Policy Type,Preferred Communication Channel,Preferred Contact Time,Risk Profile,Credit Score,Driving Record,Life Events
65960,40,Male,Married,Salesperson,83107,Master's Degree,Bihar,43887,8/26/2019,6/26/2018,12/27/2024,1,611023,1730,1189,Family,Mail,Anytime,1,566,Clean,Job Change
85300,53,Male,Divorced,Salesperson,84137,Doctorate,Haryana,63755,6/23/2019,6/11/2019,6/15/2024,2,281304,2932,1450,Individual,Phone,Anytime,0,580,Accident,Marriage
41794,40,Female,Divorced,Salesperson,89508,Doctorate,Haryana,12332,4/24/2020,10/4/2021,1/8/2024,4,523564,2860,1138,Family,In-Person Meeting,Weekends,0,632,DUI,Marriage
6451,39,Male,Separated,Manager,85792,High School Diploma,Madhya Pradesh,61905,3/14/2021,3/10/2021,11/27/2023,5,646655,3443,1236,Family,Mail,Weekends,2,600,Minor Violations,Marriage
83946,47,Female,Married,Manager,114316,Associate Degree,Gujarat,26281,2/9/2020,3/1/2018,4/22/2023,3,701781,3349,1054,Family,Email,Weekends,0,565,Accident,Childbirth
59583,53,Male,Divorced,Salesperson,88898,Bachelor's Degree,Odisha,56803,5/19/2018,9/16/2020,6/18/2023,1,551184,1761,1189,Group,Phone,Morning,0,592,Clean,Divorce
5517,49,Female,Separated,Teacher,99066,Doctorate,Sikkim,58419,11/22/2020,7/25/2023,7/10/2024,1,629125,3241,1200,Business,Email,Morning,2,549,DUI,Marriage
3460,40,Male,Separated,Entrepreneur,89674,Bachelor's Degree,Punjab,72611,5/5/2018,2/3/2019,2/18/2023,0,606287,1565,1505,Family,Email,Weekends,1,724,Clean,Marriage
34873,41,Male,Divorced,Entrepreneur,84425,Associate Degree,Tamil Nadu,22437,10/24/2020,6/19/2023,5/18/2023,5,629291,3142,930,Family,Email,Weekends,3,506,Clean,Divorce
70362,37,Male,Separated,Salesperson,100876,Master's Degree,Andaman and Nicobar Islands,17672,1/16/2021,12/21/2022,12/19/2023,3,663149,3604,1004,Individual,Email,Afternoon,2,570,Accident,Divorce
10476,52,Male,Divorced,Salesperson,99103,Associate Degree,Gujarat,17044,7/4/2022,8/24/2020,6/2/2023,5,358555,3177,1172,Business,Phone,Morning,0,631,Major Violations,Marriage
61327,37,Female,Single,Artist,78045,Master's Degree,Assam,87569,1/13/2022,5/13/2021,9/22/2024,5,375334,2222,1447,Business,Email,Morning,0,545,Major Violations,Job Change
41358,36,Male,Single,Artist,100349,Associate Degree,Maharashtra,19535,6/2/2023,4/17/2022,8/13/2023,5,615039,2723,1214,Family,In-Person Meeting,Weekends,3,537,Clean,Divorce
31590,41,Male,Divorced,Doctor,87059,High School Diploma,Jharkhand,21075,4/3/2022,4/3/2022,4/24/2023,0,340911,1837,1222,Family,Phone,Afternoon,0,639,Major Violations,Retirement
3174,44,Female,Separated,Manager,95138,Associate Degree,Kerala,15295,11/20/2019,9/19/2018,12/8/2023,4,333436,2438,1319,Family,In-Person Meeting,Anytime,1,660,DUI,Retirement
22575,41,Female,Separated,Nurse,73876,Associate Degree,Uttar Pradesh,51875,1/9/2018,10/4/2022,12/13/2023,3,412463,3184,1448,Individual,In-Person Meeting,Weekends,3,631,Major Violations,Divorce
44376,39,Female,Single,Entrepreneur,104246,Doctorate,Jharkhand,18505,12/23/2021,10/1/2019,9/9/2023,4,752076,3884,1294,Business,Email,Morning,3,469,DUI,Marriage
56473,37,Male,Divorced,Lawyer,85008,Doctorate,Karnataka,71635,5/21/2021,8/19/2018,8/13/2023,1,533344,2816,1220,Group,Mail,Morning,1,630,Accident,Childbirth
22646,56,Female,Divorced,Doctor,79476,Associate Degree,Chhattisgarh,22185,6/10/2021,8/9/2021,10/26/2024,3,573604,3117,1279,Group,In-Person Meeting,Morning,0,551,Major Violations,Childbirth
87273,37,Male,Married,Nurse,78319,Associate Degree,Meghalaya,12538,12/20/2020,2/27/2023,10/8/2024,4,344970,2348,1276,Business,Mail,Anytime,0,573,DUI,Divorce
805,40,Female,Single,Nurse,70965,Bachelor's Degree,Andaman and Nicobar Islands,40708,9/9/2021,3/27/2019,9/3/2023,0,311250,2005,994,Family,In-Person Meeting,Morning,3,590,Clean,Marriage
61473,52,Male,Widowed,Artist,95822,Master's Degree,Delhi,87691,10/2/2018,5/16/2023,5/3/2023,3,628219,2130,1259,Family,Mail,Morning,1,602,Clean,Divorce
33561,58,Male,Separated,Artist,84835,High School Diploma,Mizoram,46786,5/28/2023,5/26/2023,9/10/2024,2,541214,1807,1690,Individual,In-Person Meeting,Afternoon,0,589,Clean,Retirement
18981,46,Male,Widowed,Manager,77981,Bachelor's Degree,Bihar,48878,4/11/2022,1/10/2019,6/25/2023,1,480830,1503,1320,Family,In-Person Meeting,Evening,0,629,Clean,Marriage
32409,48,Female,Married,Entrepreneur,86289,Doctorate,Odisha,28050,6/5/2023,12/3/2018,7/18/2023,2,483777,3675,1222,Individual,In-Person Meeting,Afternoon,2,627,Accident,Childbirth
29339,45,Male,Widowed,Engineer,90066,Master's Degree,Odisha,21217,1/1/2021,3/11/2022,3/3/2024,4,595236,3219,1351,Family,Phone,Morning,3,570,DUI,Retirement
29107,46,Male,Divorced,Artist,101576,Master's Degree,Andhra Pradesh,19610,4/8/2023,1/19/2020,8/17/2023,3,484477,3520,1100,Group,Text,Evening,2,554,DUI,Marriage
55712,48,Male,Single,Salesperson,85400,Associate Degree,Tripura,39995,6/10/2022,4/1/2019,7/22/2023,3,322991,2172,1455,Group,In-Person Meeting,Afternoon,1,690,DUI,Retirement
25588,52,Female,Married,Manager,108380,High School Diploma,Nagaland,13760,12/23/2020,12/27/2023,7/19/2023,5,632676,3668,1206,Business,In-Person Meeting,Afternoon,2,587,Major Violations,Job Change
86205,43,Male,Divorced,Entrepreneur,80120,Bachelor's Degree,Meghalaya,86351,5/26/2022,5/19/2019,4/19/2023,5,564333,3689,976,Individual,Text,Morning,2,555,Minor Violations,Retirement
14249,52,Female,Single,Doctor,79259,Master's Degree,Madhya Pradesh,14779,7/24/2022,6/25/2023,2/10/2023,2,609456,3206,1365,Individual,In-Person Meeting,Afternoon,2,584,Accident,Job Change
87628,51,Female,Married,Lawyer,48175,Bachelor's Degree,Andaman and Nicobar Islands,44409,11/3/2020,1/13/2022,4/5/2024,1,469798,2049,1131,Family,In-Person Meeting,Anytime,0,600,DUI,Retirement
14209,54,Male,Widowed,Entrepreneur,55117,Bachelor's Degree,Puducherry,26160,11/26/2020,5/9/2022,6/22/2023,0,366644,2250,1125,Family,Email,Weekends,2,640,Major Violations,Retirement
64268,55,Male,Divorced,Nurse,113689,High School Diploma,Daman and Diu,13883,5/21/2023,1/13/2023,7/15/2024,5,411696,4026,1437,Group,Email,Weekends,3,547,Minor Violations,Marriage
34836,35,Female,Married,Doctor,97129,Associate Degree,Puducherry,84757,7/26/2022,12/22/2021,2/16/2023,1,130152,1250,1488,Individual,In-Person Meeting,Evening,0,644,Clean,Divorce
2647,46,Female,Married,Manager,91661,Bachelor's Degree,Bihar,86912,9/27/2020,10/3/2023,1/2/2024,0,369392,1938,1132,Business,Email,Morning,1,629,Clean,Childbirth
82064,45,Female,Widowed,Manager,76398,High School Diploma,West Bengal,73799,9/18/2018,8/13/2022,6/7/2023,3,387292,1861,1480,Family,Mail,Morning,2,569,Clean,Divorce
18913,48,Male,Divorced,Doctor,106311,Doctorate,Bihar,94828,10/15/2021,2/24/2019,1/23/2023,4,485724,3188,1042,Individual,Email,Morning,0,702,Accident,Job Change
44441,45,Male,Widowed,Engineer,115574,High School Diploma,Sikkim,52820,8/3/2022,12/7/2020,1/11/2024,1,616208,2778,1360,Individual,Mail,Evening,1,586,DUI,Retirement
82357,45,Female,Married,Doctor,87108,Bachelor's Degree,Goa,68536,7/24/2022,3/20/2023,6/2/2023,5,464110,2822,1291,Family,Mail,Weekends,0,672,Minor Violations,Marriage
89033,48,Male,Widowed,Lawyer,81445,Master's Degree,Tamil Nadu,72683,1/1/2021,10/7/2018,7/7/2024,2,704216,3378,1138,Group,Mail,Morning,3,457,Major Violations,Job Change
92544,33,Female,Divorced,Nurse,88872,Master's Degree,Jharkhand,47929,12/11/2020,8/6/2023,5/12/2024,5,664416,3333,1592,Group,Phone,Afternoon,3,600,Major Violations,Job Change
35970,37,Female,Divorced,Nurse,81537,Bachelor's Degree,Rajasthan,29221,12/15/2019,7/1/2019,1/24/2023,3,480127,1874,1380,Group,Text,Evening,0,586,Clean,Marriage
15105,48,Male,Widowed,Entrepreneur,88173,High School Diploma,Tripura,13990,4/25/2020,12/15/2020,3/20/2023,2,571643,3187,1216,Group,Text,Evening,3,598,Major Violations,Divorce
96142,48,Male,Married,Entrepreneur,115550,Associate Degree,Chhattisgarh,21386,2/27/2019,8/15/2020,9/12/2023,0,699904,3114,850,Business,Email,Weekends,3,597,Clean,Childbirth
80204,44,Female,Separated,Nurse,67071,Associate Degree,Haryana,16809,4/3/2018,3/2/2019,1/25/2023,4,626971,4180,1151,Individual,Phone,Morning,3,510,Major Violations,Childbirth
45090,48,Male,Widowed,Teacher,99577,High School Diploma,Uttar Pradesh,36452,12/17/2018,7/5/2021,12/27/2024,1,587776,3172,1195,Business,Email,Evening,3,421,Minor Violations,Job Change
63873,39,Male,Single,Manager,69682,Associate Degree,Arunachal Pradesh,47662,8/18/2023,8/14/2019,9/15/2024,2,518271,2249,1415,Business,Email,Afternoon,1,567,DUI,Divorce
43748,38,Female,Divorced,Nurse,50408,High School Diploma,Nagaland,86975,6/28/2018,10/15/2020,11/24/2023,2,421492,2295,1375,Business,Mail,Weekends,0,524,Minor Violations,Marriage
3127,35,Male,Married,Lawyer,93314,Master's Degree,Kerala,94775,1/9/2018,10/15/2019,7/19/2023,5,870437,3919,1182,Family,Text,Anytime,3,445,Minor Violations,Divorce
79159,45,Female,Divorced,Teacher,89570,Associate Degree,Punjab,65085,9/18/2019,8/13/2019,6/6/2024,5,541402,4429,1088,Individual,Phone,Evening,3,529,Major Violations,Childbirth
56539,49,Male,Divorced,Manager,103567,Bachelor's Degree,Punjab,19309,3/11/2022,10/18/2023,2/15/2023,1,643583,2302,898,Group,In-Person Meeting,Weekends,1,506,Clean,Job Change
66590,45,Male,Separated,Teacher,78474,Doctorate,Daman and Diu,85792,1/22/2023,9/11/2023,6/13/2023,4,648899,3330,1041,Group,Email,Weekends,2,504,Accident,Retirement
96176,45,Male,Separated,Nurse,61753,Master's Degree,Maharashtra,45597,4/8/2018,9/17/2023,1/24/2023,3,313733,2746,1305,Individual,In-Person Meeting,Weekends,3,643,Clean,Childbirth
91208,43,Male,Married,Doctor,75654,Bachelor's Degree,Daman and Diu,52360,3/22/2023,4/8/2020,9/4/2024,2,313478,2316,1188,Family,Email,Evening,0,675,Major Violations,Marriage
75095,41,Male,Separated,Salesperson,56276,Doctorate,Meghalaya,59903,7/13/2020,12/6/2023,6/27/2023,0,510085,2327,1145,Family,Email,Evening,1,571,Minor Violations,Childbirth
97911,51,Female,Separated,Doctor,94880,High School Diploma,Jharkhand,62805,1/4/2019,8/22/2019,10/26/2023,2,543280,2279,1193,Group,In-Person Meeting,Morning,0,615,Minor Violations,Retirement
70775,43,Female,Married,Artist,85742,Bachelor's Degree,Gujarat,64040,9/20/2019,5/15/2018,5/28/2024,1,620156,2131,1115,Group,Mail,Morning,2,596,Clean,Retirement
3463,45,Female,Separated,Engineer,99652,High School Diploma,West Bengal,20842,4/21/2023,9/5/2022,12/1/2024,1,641048,3496,1145,Group,In-Person Meeting,Morning,3,566,Major Violations,Marriage
76726,45,Female,Divorced,Lawyer,70255,High School Diploma,Sikkim,40035,4/21/2021,1/28/2019,9/28/2023,1,360627,2563,1043,Group,Mail,Afternoon,0,525,Major Violations,Childbirth
68207,43,Male,Divorced,Entrepreneur,75346,Master's Degree,Maharashtra,84988,11/27/2019,5/22/2019,2/27/2024,4,323407,1876,1430,Individual,Phone,Weekends,0,695,Clean,Divorce
31032,42,Female,Divorced,Manager,85836,Bachelor's Degree,Maharashtra,73886,1/14/2023,4/5/2023,6/15/2024,2,370089,3117,1282,Group,Email,Morning,3,523,Accident,Job Change
2739,37,Male,Separated,Doctor,56463,Associate Degree,Tamil Nadu,87570,8/20/2019,12/25/2020,6/10/2024,2,434297,2040,1408,Individual,Mail,Morning,0,784,Major Violations,Job Change
59307,51,Male,Widowed,Manager,79511,Master's Degree,Delhi,30652,10/17/2020,7/12/2020,5/22/2024,4,694098,3315,1138,Group,Phone,Evening,2,553,Major Violations,Job Change
52247,46,Female,Divorced,Nurse,97479,Associate Degree,Andaman and Nicobar Islands,86056,9/6/2022,6/1/2018,6/16/2023,3,523567,3836,1057,Individual,Phone,Evening,3,572,Major Violations,Job Change
13581,50,Female,Divorced,Lawyer,54671,Bachelor's Degree,Odisha,53054,2/6/2022,8/7/2018,6/11/2024,5,554408,3037,910,Group,Email,Weekends,1,608,Minor Violations,Job Change
82164,51,Female,Married,Salesperson,88073,Associate Degree,Haryana,10695,6/6/2021,9/27/2019,8/9/2024,2,569364,2596,1311,Group,In-Person Meeting,Morning,3,628,Clean,Divorce
81740,46,Male,Divorced,Doctor,73884,High School Diploma,Manipur,36794,11/10/2022,7/1/2019,2/10/2023,5,346769,2801,1576,Group,In-Person Meeting,Evening,0,538,Major Violations,Marriage
75964,49,Male,Widowed,Lawyer,90029,Associate Degree,Telangana,31393,8/11/2019,8/25/2018,3/28/2023,3,503902,3096,1200,Family,Mail,Anytime,3,598,Major Violations,Retirement
90946,30,Male,Divorced,Artist,93335,Bachelor's Degree,Sikkim,63686,10/6/2022,9/3/2021,2/15/2023,0,303071,1083,1001,Group,Phone,Evening,0,518,Clean,Retirement
63071,46,Male,Single,Nurse,97228,Associate Degree,Punjab,49355,4/21/2022,7/5/2018,6/5/2023,5,638569,3630,1341,Group,Text,Evening,2,626,Accident,Marriage
82695,49,Female,Divorced,Doctor,97407,High School Diploma,Karnataka,13132,11/5/2023,5/20/2020,2/19/2024,4,550223,2677,1183,Group,Email,Evening,2,557,Clean,Job Change
79224,48,Female,Married,Doctor,94821,High School Diploma,Haryana,60098,12/8/2022,3/12/2022,8/16/2024,1,217174,2298,1163,Group,Text,Anytime,1,659,Accident,Job Change
46550,49,Female,Separated,Salesperson,96195,High School Diploma,Assam,68374,7/8/2018,6/15/2023,9/8/2024,2,503326,3229,1094,Business,Phone,Anytime,3,570,Major Violations,Job Change
42039,40,Female,Divorced,Engineer,115353,Associate Degree,Uttarakhand,56488,8/24/2021,7/1/2019,9/20/2023,5,602014,2815,1300,Group,Text,Morning,1,551,Clean,Marriage
77600,43,Female,Divorced,Nurse,96350,High School Diploma,Maharashtra,88342,12/22/2021,3/24/2018,11/12/2024,4,559394,3975,1279,Individual,Phone,Weekends,2,518,Major Violations,Marriage
96769,40,Male,Divorced,Nurse,92288,Doctorate,Punjab,68033,12/24/2022,10/14/2022,12/27/2023,3,512044,1919,1621,Individual,Mail,Weekends,0,548,Clean,Retirement
66010,55,Female,Separated,Manager,68466,Bachelor's Degree,Manipur,48433,4/15/2019,2/18/2019,2/16/2024,3,517694,2477,1049,Business,Text,Evening,1,531,Clean,Marriage
45832,51,Female,Divorced,Doctor,62699,Doctorate,Puducherry,22003,5/15/2022,8/18/2020,1/9/2023,5,557001,3631,1172,Group,Mail,Weekends,2,598,Minor Violations,Marriage
72980,41,Female,Divorced,Salesperson,74214,Master's Degree,Madhya Pradesh,64738,10/26/2018,12/24/2021,8/8/2024,1,389248,2504,1117,Group,Mail,Afternoon,2,571,Minor Violations,Job Change
13853,38,Male,Widowed,Doctor,85216,Bachelor's Degree,Maharashtra,82199,9/19/2021,11/2/2022,6/11/2024,0,204717,1767,1199,Group,In-Person Meeting,Afternoon,1,601,DUI,Job Change
80686,48,Female,Single,Engineer,87099,Associate Degree,Goa,39269,4/24/2019,12/5/2018,8/24/2024,3,597739,3361,1400,Family,In-Person Meeting,Morning,3,705,Major Violations,Marriage
87933,45,Male,Separated,Nurse,81913,Associate Degree,Kerala,82631,6/8/2023,8/6/2019,1/13/2024,3,428057,2625,1445,Individual,Email,Weekends,0,543,Accident,Retirement
79739,32,Female,Widowed,Doctor,78782,Associate Degree,Lakshadweep,64315,10/5/2019,10/5/2022,4/25/2023,0,512170,2291,1277,Individual,Email,Morning,2,761,DUI,Retirement
87340,37,Female,Single,Doctor,102780,Bachelor's Degree,Delhi,62709,4/8/2020,7/22/2018,11/19/2023,2,571550,2022,1156,Family,In-Person Meeting,Morning,1,661,Clean,Childbirth
85140,41,Female,Divorced,Engineer,85736,High School Diploma,Haryana,35056,6/23/2019,6/1/2018,6/12/2023,0,674158,3054,1151,Group,In-Person Meeting,Morning,3,560,DUI,Divorce
39397,44,Male,Separated,Artist,58332,Master's Degree,Manipur,27901,1/25/2018,9/19/2022,3/28/2024,0,458075,2512,1437,Business,Text,Evening,3,602,Major Violations,Divorce
19401,48,Male,Separated,Salesperson,74557,Associate Degree,Tamil Nadu,20308,12/19/2019,11/18/2023,2/16/2024,3,464987,2130,1578,Group,Mail,Weekends,0,565,Major Violations,Retirement
2510,37,Female,Married,Lawyer,90303,Doctorate,Odisha,62569,3/22/2019,1/3/2019,5/24/2023,0,475838,2583,1123,Group,Email,Weekends,1,638,Major Violations,Marriage
42295,49,Male,Single,Entrepreneur,68834,High School Diploma,Jharkhand,72228,3/3/2018,9/3/2018,12/9/2024,1,456919,2826,1124,Group,Mail,Morning,2,583,DUI,Marriage
39257,45,Female,Separated,Doctor,77072,High School Diploma,Uttarakhand,73840,7/16/2021,1/5/2021,9/6/2024,0,507082,1919,1450,Group,Email,Morning,0,551,Accident,Retirement
65881,48,Male,Widowed,Engineer,87230,Doctorate,Andhra Pradesh,27354,4/21/2021,2/1/2022,11/22/2023,4,450684,2368,1346,Business,Text,Evening,0,571,DUI,Job Change
87224,44,Male,Single,Entrepreneur,95243,Associate Degree,Andaman and Nicobar Islands,31977,10/28/2019,6/7/2019,6/21/2024,5,450723,2357,1108,Group,Email,Weekends,2,602,Clean,Job Change
87681,40,Male,Single,Salesperson,73667,High School Diploma,Tripura,20398,7/22/2023,4/21/2019,4/26/2024,2,349290,2642,1014,Group,Phone,Evening,1,663,Accident,Childbirth
33794,46,Male,Separated,Artist,97215,High School Diploma,Jharkhand,45925,1/24/2023,4/22/2023,11/9/2024,2,623018,3754,997,Group,Text,Morning,3,542,Major Violations,Childbirth
79603,44,Female,Married,Lawyer,108105,Doctorate,Tripura,65569,5/13/2018,1/8/2019,7/2/2023,4,457791,3403,1027,Group,Mail,Morning,1,563,Major Violations,Childbirth
56298,50,Male,Divorced,Manager,78758,Associate Degree,Mizoram,83585,1/27/2018,3/13/2022,2/2/2023,0,551326,2497,1175,Business,In-Person Meeting,Weekends,1,609,Major Violations,Job Change
5825,51,Female,Single,Lawyer,87963,Doctorate,Tamil Nadu,78212,5/9/2022,3/7/2020,5/22/2024,2,657174,2926,929,Group,Text,Weekends,0,503,DUI,Marriage
5180,50,Male,Married,Salesperson,79052,Master's Degree,Haryana,95986,4/9/2023,9/18/2021,11/1/2023,5,737105,3588,1196,Family,Mail,Afternoon,2,511,DUI,Divorce
78141,46,Female,Divorced,Teacher,80521,Associate Degree,Arunachal Pradesh,61057,9/11/2022,8/8/2021,11/18/2024,2,691241,3253,1284,Business,Email,Evening,3,612,DUI,Job Change
68006,40,Female,Married,Teacher,110518,Doctorate,Goa,84133,10/22/2022,6/6/2022,12/4/2024,4,448784,3250,1086,Individual,In-Person Meeting,Evening,3,506,Clean,Divorce
45200,48,Male,Widowed,Artist,88278,High School Diploma,Odisha,33583,6/2/2018,8/26/2021,1/12/2024,0,586998,3327,1060,Group,Phone,Weekends,3,598,Major Violations,Childbirth
49105,49,Female,Divorced,Salesperson,85542,Master's Degree,Puducherry,94464,12/28/2018,12/4/2019,2/20/2023,3,499520,2875,1051,Business,In-Person Meeting,Morning,2,572,Clean,Childbirth
35764,49,Male,Single,Entrepreneur,104736,Doctorate,Jharkhand,73274,1/24/2022,11/24/2019,8/6/2023,1,237009,2430,1340,Group,In-Person Meeting,Evening,2,538,Major Violations,Retirement
90214,42,Female,Widowed,Salesperson,125203,High School Diploma,Sikkim,75708,6/22/2018,8/7/2021,2/11/2024,2,475381,2729,1350,Group,Phone,Weekends,2,570,Minor Violations,Retirement
42803,49,Female,Divorced,Teacher,103188,Bachelor's Degree,Jharkhand,53981,11/16/2020,9/27/2022,1/27/2024,4,559576,3161,1249,Group,Mail,Anytime,0,568,DUI,Childbirth
1758,49,Male,Separated,Lawyer,74845,Doctorate,Haryana,43552,7/24/2018,2/13/2018,8/2/2024,2,535474,2041,1440,Family,In-Person Meeting,Evening,1,522,Clean,Marriage
59407,44,Female,Divorced,Entrepreneur,95070,Doctorate,Himachal Pradesh,65146,9/7/2023,10/14/2022,11/19/2024,4,520837,3340,1307,Business,Mail,Morning,2,563,Accident,Divorce
56756,47,Male,Married,Nurse,82743,Master's Degree,Kerala,71640,12/1/2018,5/1/2022,4/26/2023,1,603084,3120,1279,Business,Phone,Morning,3,611,Major Violations,Retirement
64309,40,Female,Married,Manager,64600,Doctorate,Delhi,34643,11/27/2018,6/1/2018,8/23/2024,4,675138,3872,1000,Group,In-Person Meeting,Morning,3,490,Minor Violations,Childbirth
59012,54,Male,Widowed,Engineer,104257,Associate Degree,Goa,44111,4/2/2020,6/25/2019,12/17/2023,4,511673,3432,1141,Business,Email,Morning,1,623,Accident,Marriage
24952,49,Male,Divorced,Lawyer,79679,Master's Degree,Maharashtra,19349,9/10/2022,5/25/2018,7/12/2023,3,648265,2800,901,Family,Email,Morning,3,592,Clean,Retirement
70532,40,Female,Single,Teacher,71492,High School Diploma,Bihar,98083,8/25/2020,3/21/2018,4/25/2023,0,492794,2210,1333,Individual,Email,Morning,1,667,Major Violations,Job Change
94842,39,Female,Separated,Nurse,78959,Master's Degree,Haryana,35775,7/14/2021,7/2/2019,10/18/2024,2,660786,2785,884,Individual,Text,Weekends,3,634,Clean,Job Change
13954,50,Male,Single,Salesperson,96379,Associate Degree,Maharashtra,66290,9/12/2023,4/23/2023,2/15/2023,2,618952,3028,1144,Family,Text,Morning,1,521,Minor Violations,Marriage
39997,48,Female,Married,Entrepreneur,95377,High School Diploma,Sikkim,83900,8/2/2022,8/5/2023,1/23/2024,4,472421,3106,1584,Group,Text,Weekends,2,510,Major Violations,Job Change
33976,41,Male,Married,Salesperson,100805,Bachelor's Degree,Punjab,82659,3/17/2022,8/26/2019,12/18/2023,2,547574,2152,971,Family,Text,Afternoon,1,509,Clean,Divorce
76047,33,Male,Widowed,Engineer,98665,Bachelor's Degree,Dadra and Nagar Haveli,34836,4/27/2023,2/9/2020,7/19/2023,1,605600,1632,1256,Group,Mail,Evening,0,586,Clean,Marriage
5337,56,Female,Married,Entrepreneur,82825,Master's Degree,Karnataka,47513,7/4/2020,4/13/2022,2/11/2023,2,628209,3004,938,Family,Text,Anytime,1,494,Minor Violations,Job Change
45344,43,Female,Married,Artist,108502,Bachelor's Degree,Uttar Pradesh,66146,2/20/2018,6/1/2018,11/17/2023,1,456399,2180,1164,Group,Text,Morning,2,584,Clean,Divorce
37749,53,Male,Widowed,Entrepreneur,67805,Associate Degree,Punjab,85384,7/24/2018,4/26/2019,4/9/2023,3,462838,2830,1407,Individual,In-Person Meeting,Evening,0,584,DUI,Marriage
